LogDate,LogTime,WindSpeed,Temp,Humidity,Rainfall,Radiation,DataType,WindDegrees,SHrs,LogDateTime,PenmanEto,WindDirection
2023-01-02T00:00:00,22:00,0.21,22.33,76.6,0.00,0.00,Logger,359,0.00,2023-01-02T22:00:00,0.00,N
2023-01-02T00:00:00,23:00,0.18,21.51,79.3,0.00,0.00,Logger,348,0.00,2023-01-02T23:00:00,0.00,NNW
2023-01-02T00:00:00,24:00,0.26,21.07,80.1,0.00,0.00,Logger,306,0.00,2023-01-03T00:00:00,0.00,NW
2023-01-03T00:00:00,01:00,0.01,20.21,82.6,0.00,0.00,Logger,308,0.00,2023-01-03T01:00:00,0.00,NW
2023-01-03T00:00:00,02:00,0.16,19.53,80.9,0.00,0.00,Logger,305,0.00,2023-01-03T02:00:00,0.00,NW
2023-01-03T00:00:00,03:00,1.02,18.32,83.9,0.00,0.00,Logger,315,0.00,2023-01-03T03:00:00,0.00,NW
2023-01-03T00:00:00,04:00,0.31,17.08,87.3,0.00,0.00,Logger,326,0.00,2023-01-03T04:00:00,0.00,NW
2023-01-03T00:00:00,05:00,1.08,16.43,90.5,0.00,0.00,Logger,343,0.00,2023-01-03T05:00:00,0.00,NNW
2023-01-03T00:00:00,06:00,0.90,16.36,92.3,0.00,0.00,Logger,329,0.00,2023-01-03T06:00:00,0.00,NNW
2023-01-03T00:00:00,07:00,1.25,18.81,86.5,0.00,0.23,Logger,46,0.40,2023-01-03T07:00:00,0.00,NE
2023-01-03T00:00:00,08:00,1.54,22.25,74.6,0.00,1.49,Logger,61,1.00,2023-01-03T08:00:00,0.24,ENE
2023-01-03T00:00:00,09:00,1.43,23.70,70.4,0.00,2.25,Logger,16,1.00,2023-01-03T09:00:00,0.39,NNE
2023-01-03T00:00:00,10:00,1.76,23.85,68.7,0.00,2.91,Logger,353,1.00,2023-01-03T10:00:00,0.51,N
2023-01-03T00:00:00,11:00,1.84,24.80,65.0,0.00,3.43,Logger,338,1.00,2023-01-03T11:00:00,0.62,NNW
2023-01-03T00:00:00,12:00,1.94,26.08,58.1,0.00,3.73,Logger,356,1.00,2023-01-03T12:00:00,0.70,N
2023-01-03T00:00:00,13:00,2.36,28.34,47.3,0.00,3.81,Logger,339,1.00,2023-01-03T13:00:00,0.76,NNW
2023-01-03T00:00:00,14:00,2.45,29.45,43.4,0.00,3.74,Logger,324,1.00,2023-01-03T14:00:00,0.77,NW
2023-01-03T00:00:00,15:00,2.68,29.75,42.7,0.00,3.46,Logger,320,1.00,2023-01-03T15:00:00,0.72,NW
2023-01-03T00:00:00,16:00,1.54,28.35,50.9,0.00,2.59,Logger,311,1.00,2023-01-03T16:00:00,0.52,NW
2023-01-03T00:00:00,17:00,1.46,27.42,54.0,0.00,2.29,Logger,303,1.00,2023-01-03T17:00:00,0.45,WNW
2023-01-03T00:00:00,18:00,1.45,24.69,65.9,0.00,1.06,Logger,316,1.00,2023-01-03T18:00:00,0.19,NW
2023-01-03T00:00:00,19:00,1.36,21.16,80.4,0.00,0.65,Logger,311,1.00,2023-01-03T19:00:00,0.09,NW
2023-01-03T00:00:00,20:00,1.30,19.44,85.0,0.00,0.04,Logger,322,0.20,2023-01-03T20:00:00,0.00,NW
2023-01-03T00:00:00,21:00,0.38,18.40,88.3,0.00,0.00,Logger,244,0.00,2023-01-03T21:00:00,0.00,WSW
2023-01-03T00:00:00,22:00,0.21,18.60,88.3,0.00,0.00,Logger,88,0.00,2023-01-03T22:00:00,0.00,E
2023-01-03T00:00:00,23:00,0.17,18.91,86.8,0.00,0.00,Logger,270,0.00,2023-01-03T23:00:00,0.00,W
2023-01-03T00:00:00,24:00,0.02,18.05,89.9,0.00,0.00,Logger,285,0.00,2023-01-04T00:00:00,0.00,WNW
2023-01-04T00:00:00,01:00,0.00,18.35,90.5,0.00,0.00,Logger,281,0.00,2023-01-04T01:00:00,0.00,W
2023-01-04T00:00:00,02:00,0.40,18.47,93.1,1.80,0.00,Logger,290,0.00,2023-01-04T02:00:00,0.00,WNW
2023-01-04T00:00:00,03:00,0.68,18.01,95.1,0.00,0.00,Logger,246,0.00,2023-01-04T03:00:00,0.00,WSW
2023-01-04T00:00:00,04:00,0.58,17.75,96.0,0.00,0.00,Logger,240,0.00,2023-01-04T04:00:00,0.00,WSW
2023-01-04T00:00:00,05:00,0.27,17.60,96.8,0.00,0.00,Logger,211,0.00,2023-01-04T05:00:00,0.00,SSW
2023-01-04T00:00:00,06:00,0.50,17.05,96.3,0.00,0.00,Logger,221,0.00,2023-01-04T06:00:00,0.00,SW
2023-01-04T00:00:00,07:00,0.51,16.79,97.0,0.00,0.17,Logger,229,0.40,2023-01-04T07:00:00,0.00,SW
2023-01-04T00:00:00,08:00,0.91,17.75,96.0,0.00,0.92,Logger,275,1.00,2023-01-04T08:00:00,0.11,W
2023-01-04T00:00:00,09:00,1.71,18.59,91.7,0.00,1.60,Logger,271,1.00,2023-01-04T09:00:00,0.22,W
2023-01-04T00:00:00,10:00,2.26,19.50,83.6,0.00,2.57,Logger,281,1.00,2023-01-04T10:00:00,0.38,W
2023-01-04T00:00:00,11:00,2.09,20.95,71.0,0.00,3.07,Logger,275,1.00,2023-01-04T11:00:00,0.50,W
2023-01-04T00:00:00,12:00,2.25,21.89,64.9,0.00,3.63,Logger,306,1.00,2023-01-04T12:00:00,0.61,NW
2023-01-04T00:00:00,13:00,2.72,22.78,63.3,0.00,4.04,Logger,278,1.00,2023-01-04T13:00:00,0.66,W
2023-01-04T00:00:00,14:00,2.72,23.58,56.3,0.00,4.12,Logger,253,1.00,2023-01-04T14:00:00,0.68,WSW
2023-01-04T00:00:00,15:00,2.69,23.04,55.2,0.00,3.48,Logger,286,1.00,2023-01-04T15:00:00,0.61,WNW
2023-01-04T00:00:00,16:00,2.51,23.07,53.4,0.00,2.83,Logger,276,1.00,2023-01-04T16:00:00,0.50,W
2023-01-04T00:00:00,17:00,2.65,21.81,58.2,0.00,2.15,Logger,254,1.00,2023-01-04T17:00:00,0.37,WSW
2023-01-04T00:00:00,18:00,2.68,20.47,66.4,0.00,1.08,Logger,252,1.00,2023-01-04T18:00:00,0.18,WSW
2023-01-04T00:00:00,19:00,2.22,19.19,67.4,0.00,0.47,Logger,241,1.00,2023-01-04T19:00:00,0.07,WSW
2023-01-04T00:00:00,20:00,1.65,18.09,69.7,0.00,0.00,Logger,259,0.00,2023-01-04T20:00:00,0.00,W
2023-01-04T00:00:00,21:00,1.80,16.79,74.3,0.00,0.00,Logger,254,0.00,2023-01-04T21:00:00,0.00,WSW
2023-01-04T00:00:00,22:00,1.79,16.54,75.3,0.00,0.00,Logger,274,0.00,2023-01-04T22:00:00,0.00,W
2023-01-04T00:00:00,23:00,1.20,16.29,76.1,0.00,0.00,Logger,279,0.00,2023-01-04T23:00:00,0.00,W
2023-01-04T00:00:00,24:00,0.90,15.77,77.6,0.00,0.00,Logger,284,0.00,2023-01-05T00:00:00,0.00,WNW
2023-01-05T00:00:00,01:00,1.78,15.58,76.1,0.00,0.00,Logger,256,0.00,2023-01-05T01:00:00,0.00,WSW
2023-01-05T00:00:00,02:00,1.74,15.08,76.9,0.00,0.00,Logger,268,0.00,2023-01-05T02:00:00,0.00,W
2023-01-05T00:00:00,03:00,1.85,14.44,80.7,0.00,0.00,Logger,244,0.00,2023-01-05T03:00:00,0.00,WSW
2023-01-05T00:00:00,04:00,1.61,14.51,77.8,0.00,0.00,Logger,294,0.00,2023-01-05T04:00:00,0.00,WNW
2023-01-05T00:00:00,05:00,2.09,14.39,76.9,0.00,0.00,Logger,282,0.00,2023-01-05T05:00:00,0.00,WNW
2023-01-05T00:00:00,06:00,1.53,14.20,73.9,0.00,0.00,Logger,301,0.00,2023-01-05T06:00:00,0.00,WNW
2023-01-05T00:00:00,07:00,1.16,14.45,75.6,0.00,0.23,Logger,312,0.40,2023-01-05T07:00:00,0.00,NW
2023-01-05T00:00:00,08:00,1.35,16.79,67.9,0.00,1.49,Logger,315,1.00,2023-01-05T08:00:00,0.21,NW
2023-01-05T00:00:00,09:00,1.29,19.50,55.9,0.00,2.24,Logger,39,1.00,2023-01-05T09:00:00,0.36,NE
2023-01-05T00:00:00,10:00,1.53,19.78,55.8,0.00,2.23,Logger,329,1.00,2023-01-05T10:00:00,0.37,NNW
2023-01-05T00:00:00,11:00,1.53,22.19,48.0,0.00,3.46,Logger,337,1.00,2023-01-05T11:00:00,0.61,NNW
2023-01-05T00:00:00,12:00,1.72,22.35,47.1,0.00,3.34,Logger,21,1.00,2023-01-05T12:00:00,0.59,NNE
2023-01-05T00:00:00,13:00,1.45,21.47,50.0,0.00,2.72,Logger,22,1.00,2023-01-05T13:00:00,0.47,NNE
2023-01-05T00:00:00,14:00,1.66,21.38,50.0,0.00,2.38,Logger,9,1.00,2023-01-05T14:00:00,0.41,N
2023-01-05T00:00:00,15:00,1.80,21.25,51.0,0.00,2.98,Logger,55,1.00,2023-01-05T15:00:00,0.51,NE
2023-01-05T00:00:00,16:00,1.41,21.59,51.9,0.00,2.21,Logger,29,1.00,2023-01-05T16:00:00,0.38,NNE
2023-01-05T00:00:00,17:00,1.48,22.44,50.3,0.00,2.49,Logger,59,0.80,2023-01-05T17:00:00,0.44,ENE
2023-01-05T00:00:00,18:00,1.16,21.48,52.8,0.00,1.02,Logger,46,1.00,2023-01-05T18:00:00,0.17,NE
2023-01-05T00:00:00,19:00,0.74,20.25,56.3,0.00,0.12,Logger,60,0.40,2023-01-05T19:00:00,0.00,ENE
2023-01-05T00:00:00,20:00,0.58,19.05,58.5,0.00,0.04,Logger,41,0.20,2023-01-05T20:00:00,0.00,NE
2023-01-05T00:00:00,21:00,0.61,17.77,62.0,0.00,0.00,Logger,106,0.00,2023-01-05T21:00:00,0.00,ESE
2023-01-05T00:00:00,22:00,0.67,17.42,62.7,0.00,0.00,Logger,103,0.00,2023-01-05T22:00:00,0.00,ESE
2023-01-05T00:00:00,23:00,1.11,17.41,66.2,0.00,0.00,Logger,74,0.00,2023-01-05T23:00:00,0.00,ENE
2023-01-05T00:00:00,24:00,1.16,17.61,64.4,0.00,0.00,Logger,80,0.00,2023-01-06T00:00:00,0.00,E
2023-01-06T00:00:00,01:00,1.29,17.52,63.2,0.00,0.00,Logger,111,0.00,2023-01-06T01:00:00,0.00,ESE
2023-01-06T00:00:00,02:00,0.91,17.45,61.3,0.00,0.00,Logger,108,0.00,2023-01-06T02:00:00,0.00,ESE
2023-01-06T00:00:00,03:00,0.74,17.26,62.9,0.00,0.00,Logger,57,0.00,2023-01-06T03:00:00,0.00,ENE
2023-01-06T00:00:00,04:00,0.37,17.04,66.3,0.00,0.00,Logger,154,0.00,2023-01-06T04:00:00,0.00,SSE
2023-01-06T00:00:00,05:00,0.81,17.57,65.2,0.00,0.00,Logger,93,0.00,2023-01-06T05:00:00,0.00,E
2023-01-06T00:00:00,06:00,0.48,17.56,65.2,0.00,0.00,Logger,87,0.00,2023-01-06T06:00:00,0.00,E
2023-01-06T00:00:00,07:00,0.37,17.39,68.5,0.00,0.22,Logger,47,0.40,2023-01-06T07:00:00,0.00,NE
2023-01-06T00:00:00,08:00,0.35,20.18,62.1,0.00,1.48,Logger,18,1.00,2023-01-06T08:00:00,0.23,NNE
2023-01-06T00:00:00,09:00,0.68,22.98,52.9,0.00,2.21,Logger,62,1.00,2023-01-06T09:00:00,0.39,ENE
2023-01-06T00:00:00,10:00,0.99,23.70,50.9,0.00,2.84,Logger,91,1.00,2023-01-06T10:00:00,0.52,E
2023-01-06T00:00:00,11:00,0.95,24.65,48.0,0.00,3.33,Logger,64,1.00,2023-01-06T11:00:00,0.62,ENE
2023-01-06T00:00:00,12:00,1.04,25.94,44.9,0.00,3.65,Logger,61,1.00,2023-01-06T12:00:00,0.70,ENE
2023-01-06T00:00:00,13:00,1.17,26.91,43.1,0.00,3.73,Logger,53,1.00,2023-01-06T13:00:00,0.73,NE
2023-01-06T00:00:00,14:00,1.13,27.33,42.7,0.00,3.67,Logger,75,1.00,2023-01-06T14:00:00,0.72,ENE
2023-01-06T00:00:00,15:00,0.95,28.54,40.6,0.00,3.47,Logger,46,1.00,2023-01-06T15:00:00,0.69,NE
2023-01-06T00:00:00,16:00,0.96,29.13,38.6,0.00,2.69,Logger,67,1.00,2023-01-06T16:00:00,0.54,ENE
2023-01-06T00:00:00,17:00,1.28,28.75,40.8,0.00,2.26,Logger,347,1.00,2023-01-06T17:00:00,0.46,NNW
2023-01-06T00:00:00,18:00,1.34,27.25,43.6,0.00,0.83,Logger,359,0.60,2023-01-06T18:00:00,0.16,N
2023-01-06T00:00:00,19:00,1.06,25.68,47.1,0.00,0.04,Logger,20,0.20,2023-01-06T19:00:00,0.00,NNE
2023-01-06T00:00:00,20:00,1.32,22.57,57.4,0.00,0.04,Logger,283,0.20,2023-01-06T20:00:00,0.00,WNW
2023-01-06T00:00:00,21:00,0.39,21.81,56.6,0.00,0.00,Logger,118,0.00,2023-01-06T21:00:00,0.00,ESE
2023-01-06T00:00:00,22:00,0.37,20.09,61.8,0.00,0.00,Logger,67,0.00,2023-01-06T22:00:00,0.00,ENE
2023-01-06T00:00:00,23:00,0.34,19.09,64.4,0.00,0.00,Logger,91,0.00,2023-01-06T23:00:00,0.00,E
2023-01-06T00:00:00,24:00,0.58,20.02,56.3,0.00,0.00,Logger,109,0.00,2023-01-07T00:00:00,0.00,ESE
2023-01-07T00:00:00,01:00,0.45,20.28,54.4,0.00,0.00,Logger,264,0.00,2023-01-07T01:00:00,0.00,W
2023-01-07T00:00:00,02:00,0.75,16.95,73.9,0.00,0.00,Logger,297,0.00,2023-01-07T02:00:00,0.00,WNW
2023-01-07T00:00:00,03:00,0.54,15.95,80.0,0.00,0.00,Logger,296,0.00,2023-01-07T03:00:00,0.00,WNW
2023-01-07T00:00:00,04:00,0.39,15.06,84.8,0.00,0.00,Logger,296,0.00,2023-01-07T04:00:00,0.00,WNW
2023-01-07T00:00:00,05:00,0.17,14.44,87.4,0.00,0.00,Logger,346,0.00,2023-01-07T05:00:00,0.00,NNW
2023-01-07T00:00:00,06:00,0.23,14.22,87.9,0.00,0.00,Logger,327,0.00,2023-01-07T06:00:00,0.00,NNW
2023-01-07T00:00:00,07:00,0.17,14.48,88.3,0.00,0.23,Logger,356,0.40,2023-01-07T07:00:00,0.00,N
2023-01-07T00:00:00,08:00,0.54,18.43,76.1,0.00,1.52,Logger,296,1.00,2023-01-07T08:00:00,0.23,WNW
2023-01-07T00:00:00,09:00,0.90,22.55,57.2,0.00,2.25,Logger,242,1.00,2023-01-07T09:00:00,0.39,WSW
2023-01-07T00:00:00,10:00,0.66,25.92,48.0,0.00,2.90,Logger,312,1.00,2023-01-07T10:00:00,0.55,NW
2023-01-07T00:00:00,11:00,0.90,27.80,43.9,0.00,3.40,Logger,337,1.00,2023-01-07T11:00:00,0.67,NNW
2023-01-07T00:00:00,12:00,1.03,29.21,38.2,0.00,3.70,Logger,342,1.00,2023-01-07T12:00:00,0.75,NNW
2023-01-07T00:00:00,13:00,1.01,30.33,36.6,0.00,3.78,Logger,310,1.00,2023-01-07T13:00:00,0.78,NW
2023-01-07T00:00:00,14:00,1.31,31.17,37.0,0.00,3.72,Logger,319,1.00,2023-01-07T14:00:00,0.78,NW
2023-01-07T00:00:00,15:00,1.31,31.43,38.2,0.00,3.51,Logger,302,1.00,2023-01-07T15:00:00,0.74,WNW
2023-01-07T00:00:00,16:00,1.49,31.31,40.0,0.00,2.68,Logger,309,1.00,2023-01-07T16:00:00,0.57,NW
2023-01-07T00:00:00,17:00,1.37,30.03,43.3,0.00,2.25,Logger,19,1.00,2023-01-07T17:00:00,0.47,NNE
2023-01-07T00:00:00,18:00,1.47,29.18,43.4,0.00,1.01,Logger,254,0.80,2023-01-07T18:00:00,0.21,WSW
2023-01-07T00:00:00,19:00,1.15,27.65,46.7,0.00,0.04,Logger,233,0.20,2023-01-07T19:00:00,0.00,SW
2023-01-07T00:00:00,20:00,0.23,24.85,60.5,0.00,0.04,Logger,236,0.20,2023-01-07T20:00:00,0.00,SW
2023-01-07T00:00:00,21:00,0.16,20.79,73.1,0.00,0.00,Logger,295,0.00,2023-01-07T21:00:00,0.00,WNW
2023-01-07T00:00:00,22:00,0.07,18.89,80.2,0.00,0.00,Logger,307,0.00,2023-01-07T22:00:00,0.00,NW
2023-01-07T00:00:00,23:00,0.00,18.12,83.2,0.00,0.00,Logger,283,0.00,2023-01-07T23:00:00,0.00,WNW
2023-01-07T00:00:00,24:00,0.00,17.28,86.9,0.00,0.00,Logger,272,0.00,2023-01-08T00:00:00,0.00,W
2023-01-08T00:00:00,01:00,0.00,16.35,88.7,0.00,0.00,Logger,297,0.00,2023-01-08T01:00:00,0.00,WNW
2023-01-08T00:00:00,02:00,0.00,15.96,90.0,0.00,0.00,Logger,299,0.00,2023-01-08T02:00:00,0.00,WNW
2023-01-08T00:00:00,03:00,0.00,16.40,88.5,0.00,0.00,Logger,311,0.00,2023-01-08T03:00:00,0.00,NW
2023-01-08T00:00:00,04:00,0.00,16.41,88.4,0.00,0.00,Logger,273,0.00,2023-01-08T04:00:00,0.00,W
2023-01-08T00:00:00,05:00,0.00,17.20,84.0,0.00,0.00,Logger,191,0.00,2023-01-08T05:00:00,0.00,S
2023-01-08T00:00:00,06:00,0.00,17.06,83.7,0.00,0.00,Logger,219,0.00,2023-01-08T06:00:00,0.00,SW
2023-01-08T00:00:00,07:00,0.00,17.80,81.7,0.00,0.22,Logger,236,0.40,2023-01-08T07:00:00,0.00,SW
2023-01-08T00:00:00,08:00,0.07,21.55,71.4,0.00,1.50,Logger,183,1.00,2023-01-08T08:00:00,0.24,S
2023-01-08T00:00:00,09:00,0.50,25.89,59.1,0.00,2.24,Logger,183,1.00,2023-01-08T09:00:00,0.41,S
2023-01-08T00:00:00,10:00,0.57,28.45,49.9,0.00,2.89,Logger,265,1.00,2023-01-08T10:00:00,0.57,W
2023-01-08T00:00:00,11:00,0.78,30.44,44.0,0.00,3.40,Logger,262,1.00,2023-01-08T11:00:00,0.70,W
2023-01-08T00:00:00,12:00,1.33,31.60,41.0,0.00,3.71,Logger,246,1.00,2023-01-08T12:00:00,0.78,WSW
2023-01-08T00:00:00,13:00,1.54,32.45,40.1,0.00,3.78,Logger,265,1.00,2023-01-08T13:00:00,0.81,W
2023-01-08T00:00:00,14:00,1.30,33.05,40.3,0.00,3.71,Logger,303,1.00,2023-01-08T14:00:00,0.80,WNW
2023-01-08T00:00:00,15:00,1.27,32.99,39.5,0.00,3.51,Logger,1,1.00,2023-01-08T15:00:00,0.76,N
2023-01-08T00:00:00,16:00,1.73,31.58,41.2,0.00,2.68,Logger,261,1.00,2023-01-08T16:00:00,0.58,W
2023-01-08T00:00:00,17:00,1.54,28.50,50.9,0.00,2.26,Logger,285,1.00,2023-01-08T17:00:00,0.45,WNW
2023-01-08T00:00:00,18:00,1.62,27.08,55.4,0.00,1.08,Logger,315,0.80,2023-01-08T18:00:00,0.21,NW
2023-01-08T00:00:00,19:00,1.33,23.67,70.6,0.00,0.07,Logger,268,0.20,2023-01-08T19:00:00,0.01,W
2023-01-08T00:00:00,20:00,1.03,21.92,76.4,0.00,0.04,Logger,252,0.20,2023-01-08T20:00:00,0.00,WSW
2023-01-08T00:00:00,21:00,0.39,19.95,82.7,0.00,0.00,Logger,212,0.00,2023-01-08T21:00:00,0.00,SSW
2023-01-08T00:00:00,22:00,0.21,18.85,86.2,0.00,0.00,Logger,212,0.00,2023-01-08T22:00:00,0.00,SSW
2023-01-08T00:00:00,23:00,0.10,18.08,88.8,0.00,0.00,Logger,218,0.00,2023-01-08T23:00:00,0.00,SW
2023-01-08T00:00:00,24:00,0.00,17.35,91.2,0.00,0.00,Logger,217,0.00,2023-01-09T00:00:00,0.00,SW
2023-01-09T00:00:00,01:00,0.00,16.55,92.2,0.00,0.00,Logger,217,0.00,2023-01-09T01:00:00,0.00,SW
2023-01-09T00:00:00,02:00,0.00,16.32,95.0,0.00,0.00,Logger,217,0.00,2023-01-09T02:00:00,0.00,SW
2023-01-09T00:00:00,03:00,0.00,16.77,95.5,0.00,0.00,Logger,217,0.00,2023-01-09T03:00:00,0.00,SW
2023-01-09T00:00:00,04:00,0.08,16.65,94.9,0.00,0.00,Logger,228,0.00,2023-01-09T04:00:00,0.00,SW
2023-01-09T00:00:00,05:00,0.00,15.79,96.1,0.00,0.00,Logger,276,0.00,2023-01-09T05:00:00,0.00,W
2023-01-09T00:00:00,06:00,0.01,15.95,97.1,0.00,0.00,Logger,276,0.00,2023-01-09T06:00:00,0.00,W
2023-01-09T00:00:00,07:00,0.00,15.74,97.7,0.00,0.21,Logger,276,0.40,2023-01-09T07:00:00,0.00,W
2023-01-09T00:00:00,08:00,0.56,17.68,96.5,0.00,1.48,Logger,304,1.00,2023-01-09T08:00:00,0.21,NW
2023-01-09T00:00:00,09:00,1.13,21.40,81.9,0.00,2.21,Logger,298,1.00,2023-01-09T09:00:00,0.36,WNW
2023-01-09T00:00:00,10:00,0.64,24.96,67.1,0.00,2.85,Logger,320,1.00,2023-01-09T10:00:00,0.53,NW
2023-01-09T00:00:00,11:00,0.79,26.91,58.2,0.00,3.36,Logger,314,1.00,2023-01-09T11:00:00,0.65,NW
2023-01-09T00:00:00,12:00,1.02,28.79,50.4,0.00,3.66,Logger,307,1.00,2023-01-09T12:00:00,0.73,NW
2023-01-09T00:00:00,13:00,1.20,29.97,46.3,0.00,3.75,Logger,353,1.00,2023-01-09T13:00:00,0.77,N
2023-01-09T00:00:00,14:00,1.23,30.96,41.7,0.00,3.71,Logger,336,1.00,2023-01-09T14:00:00,0.77,NNW
